Tweets,Hashtags,Retweets,word_count,Compound Score,Sentiment
"“If you put the wrong person in office, you'll see things that you would not have believed are possible."" https://t.co/8gDSbOJbeS",[],36554,20,-0.4767,Negative
"It didn't have to be this bad. But month after month, as other leaders in other countries took the necessary steps… https://t.co/djcyG95g63",[],8118,22,-0.3741,Negative
"It’s abundantly clear that this virus isn’t going to just “fade away,” Mr. President. It’s time for you to step up,… https://t.co/js7BmAkQrI",[],6635,22,0.3818,Positive
"Now more than ever, we need a president who will choose science over fiction.",[],25449,14,0.0,Neutral
Donald Trump styled himself as a wartime president. But now it seems this president has surrendered. He has waved t… https://t.co/PWzBgnJ4Xl,[],8328,21,0.0,Neutral
"We are five months into this crisis, and our health care workers still don't have the masks and protective equipmen… https://t.co/hrr7UbjGE2",[],23533,21,-0.397,Negative
"Donald Trump has called himself a ""cheerleader"" for the nation. But we don't need a cheerleader — we need a Preside… https://t.co/JG9UGp7EoV",[],21695,22,-0.1403,Negative
Wear a mask. https://t.co/HBDMNA4ary,[],17970,4,0.0,Neutral
Let me be clear: There’s no victory to be celebrated when we’re still down nearly 15 million jobs and the pandemic… https://t.co/jQJUR1i0Zm,[],10268,22,0.6249,Positive
This is a job Donald Trump is entirely unfit for. https://t.co/7vipLgLCiU,[],15156,11,0.0,Neutral
"“Mr. President, it's too much.” https://t.co/WEebjiPKgj",[],48723,6,0.0,Neutral
This is a shameful move. Now is the time for employers to have empathy for families juggling work and caregiving.… https://t.co/Pe4CX6pvSR,[],6146,21,-0.4939,Negative
Tune in as I address the nation on the economic crisis and the latest jobs report: https://t.co/SKrDmWptL4,[],3556,17,-0.6249,Negative
"Mr. President, this pandemic isn't about you. It's about the health and well-being of the American people. https://t.co/uxRijdtTmj",[],7206,18,0.0,Neutral
125 days. https://t.co/8XWNjhwJzL,[],16228,3,0.0,Neutral
I’ll read my daily briefings.,[],47609,5,0.0,Neutral
"Small businesses are the backbone of communities across our nation, and we need to do so much more to help them. Do… https://t.co/ugTLG3i4MF",[],2313,23,0.4549,Positive
"If the reports are true, Donald Trump either read his briefings about the Russian bounties and did nothing — or he… https://t.co/ERIpJhIJwJ",[],11317,22,0.4215,Positive
"On day one, I’ll get right to work tackling COVID-19. I'll bring together our nation's top experts and leaders from… https://t.co/p8cLnYApjE",[],5145,21,0.2023,Positive
We need a clear message from the very top of our federal government that everyone needs to wear a mask in public. P… https://t.co/yYl5AFjO0M,[],19429,24,0.5709,Positive
"This is my promise to you: When I am President, I will take care of your health care coverage and your family the s… https://t.co/xsL68SOiHj",[],6942,25,0.8271,Positive
"As #ImmigrantHeritageMonth comes to a close, I want to make one thing clear: Immigrants have always made our nation… https://t.co/3Uj17M17C3",['ImmigrantHeritageMonth'],6322,20,0.4404,Positive
"Folks, we’re just a few hours away from our end-of-quarter deadline, and we need your help to hit our goal. Every d… https://t.co/7lC32gYk8W",[],1913,23,0.4019,Positive
"On the final day of #PrideMonth, here’s my promise to you: If I have the honor of being elected, I will be the most… https://t.co/MH1BfDt5Fn",['PrideMonth'],13402,25,0.6705,Positive
We’re facing a serious threat — and we need to meet it together as one country. But this President gives us no dire… https://t.co/2fFknBkgJ1,[],5479,24,-0.4497,Negative
"If I’m elected, I’ll immediately reach out to Dr. Fauci and ask him to continue his incredible service to our count… https://t.co/oF9sVgVh6X",[],33014,22,0.0258,Neutral
"Mr. President, the American people didn’t make enormous sacrifices over the past four months so you could waste you… https://t.co/aFBzlGU8lx",[],24836,20,-0.4703,Negative
"Tune in as I deliver remarks on how President Trump failed to protect the American people, save our economy, and co… https://t.co/CfY2r1qR62",[],6451,22,0.3612,Positive
"I want every single American to know: if you’re sick, if you’re struggling, if you’re worried about how you’re goin… https://t.co/7UC6ptkIiS",[],20562,21,-0.7906,Negative
"As simple as it sounds, we need a president who listens. So much of this could have been prevented if Donald Trump… https://t.co/kkPHVtNCyc",[],24523,23,0.0258,Neutral
"Folks, tomorrow night marks our first end-of-quarter deadline of the general election. We need your help to hit our… https://t.co/grxar7KyIn",[],2948,20,0.4019,Positive
The President spent his weekend golfing. https://t.co/zQepsL9lUp,[],36935,7,0.0,Neutral
Here’s my promise to you: I’ll appoint a director who will actually go after financial predators and protect consum… https://t.co/iOV5VLiS9T,[],8275,20,0.5994,Positive
Today's decision reaffirmed that states can't put in place laws that unduly burden a woman's right to make her own… https://t.co/ChFksr43Km,[],5380,21,-0.4404,Negative
"It's time we remember who we are as Americans: we treat each other with dignity and respect, we leave nobody behind… https://t.co/uIIfqcdQvm",[],20653,22,0.8074,Positive
"William Perry Pendley spent his career fighting to sell off public lands — and to allow drilling, mining, and loggi… https://t.co/PqxjqDDJ0I",[],6993,21,-0.1531,Negative
White supremacy should be rooted out and relegated to the pages of history — not promoted by the President of the United States.,[],36762,23,0.17,Positive
The arc of the moral universe bent a little bit more today. https://t.co/OzyeyLc3Rc,[],9097,13,0.0,Neutral
Obamacare was and is a big deal. We can't let Donald Trump tear it down — we have to protect and build on it. https://t.co/P9QZvidZmD,[],4136,25,0.3818,Positive
"51 years ago today, a movement was born on Christopher Street. As we remember the anniversary of the Stonewall Upri… https://t.co/NaHGm31BLM",[],6791,21,0.0,Neutral
"Donald Trump's entire presidency has been a gift to Putin, but this is beyond the pale. It’s a betrayal of the most… https://t.co/R4Myr8lvo6",[],16649,23,-0.6428,Negative
Today the President shared a video of people shouting “white power” and said they were “great.” Just like he did af… https://t.co/wtS2vFCMLI,[],60082,22,0.5994,Positive
"Children should be released from ICE detention with their parents immediately. This is pretty simple, and I can't b… https://t.co/1kZmEO5cgq",[],13078,20,0.1779,Positive
"Now, let's push our progress further.

https://t.co/gm6jgUrcaT https://t.co/06VQXBIkTu",[],6222,8,0.4215,Positive
"Every day that Donald Trump sits in the Oval Office, he proves just how unfit he is to lead our nation.",[],28555,21,0.0,Neutral
Wear a mask. https://t.co/lejMbH1jjC,[],31291,4,0.0,Neutral
"If Donald Trump prevails in the U.S. Supreme Court, insurers could strip away your health insurance coverage or jac… https://t.co/dRyAPXR0QS",[],10987,20,0.5574,Positive
Equal representation and participation matter. #DCStatehood https://t.co/EmwKbEeuI3,['DCStatehood'],4531,7,0.0258,Neutral
"I know these times are dark, but I firmly believe that our best days still lie ahead. If we come together as one Am… https://t.co/7SdvItJuXA",[],16220,25,0.7783,Positive
Health care is a right for all — not a privilege for the few. We have to ensure every single American has access to… https://t.co/7f6BLldIul,[],4493,25,0.5705,Positive
"Congratulations, Alexis. We need you in this fight. Proud to stand with you and Planned Parenthood Action Fund. https://t.co/7x7UP9KutR",[],2147,19,0.6124,Positive
Progress is possible. https://t.co/wvw97zNd9j,[],9564,4,0.4215,Positive
Donald Trump is acting like a child who just can’t believe this pandemic has happened to him. https://t.co/06xilwAmlV,[],10431,18,0.3612,Positive
"Last week, President Trump claimed the virus would ""fade away.""

Now, we're facing a record-high number of new case… https://t.co/5EVsUMl2kv",[],17653,20,0.0772,Positive
"In this moment, we have an enormous opportunity to root out systemic racism and close the racial wealth and income… https://t.co/7MZS3GBDAd",[],6966,21,0.2944,Positive
Donald Trump is the worst possible person to lead us through a global pandemic.,[],45215,14,-0.6249,Negative
DC should be a state. Pass it on. https://t.co/xUJ1sud76f,[],29212,9,0.0,Neutral
"The American people have sacrificed so much to fight this virus — we've lost lives, businesses, paychecks. And now,… https://t.co/Z6UAb6YTWo",[],7987,20,-0.6326,Negative
"While President Trump continues his victory lap, over 20 million Americans remain out of work. He may have forgotte… https://t.co/8WdaUx0ZB6",[],8989,20,0.0,Neutral
"While the Trump Administration continues their efforts to rip health care away from millions, I'm speaking about ho… https://t.co/klmV3xZLgb",[],4107,19,0.4939,Positive
Health care workers are selflessly risking their lives every day on the front lines of the fight against COVID-19 —… https://t.co/ftwcBrPaRN,[],3018,21,-0.1779,Negative
"Democracy is under threat globally. Restoring the soul of America means fixing democracy at home, and confronting —… https://t.co/amLejVzepA",[],4213,19,-0.4215,Negative
Health care is a right for all — not a privilege for the few.,[],22711,14,0.2709,Positive
"This virus is not just going to disappear because you want it to, Mr. President.

Listen to the experts. Take clear… https://t.co/mPKC16A7GV",[],15510,22,-0.1531,Negative
"Tonight, @DrBiden and I will be hosting ""A Community of Pride"" to celebrate the 50th anniversary of the world's fir… https://t.co/HwO5rowgkM",[],2007,21,0.7269,Positive
"I am proud to have the @NRDC_AF, under the exceptional leadership of my friend Gina McCarthy, by my side. Together,… https://t.co/It2yf53uhh",[],2632,21,0.743,Positive
"Ignore the polls. 

Register to vote: https://t.co/Hy8C4mIL2M https://t.co/RmXpvXJX0P",[],38130,8,-0.3612,Negative
Brian — the courage and strength you've shown in the face of daunting odds is an inspiration to us all. I'm confide… https://t.co/aeWYe7fA2B,[],2715,23,0.8689,Positive
"Workers called back on the job deserve access to regular, reliable COVID-19 testing.",[],13077,13,0.0,Neutral
"Instead of passing police reform or helping hardworking Americans get through this crisis, Republicans are jamming… https://t.co/PkIGyDxTIu",[],5382,17,-0.5683,Negative
"We need a president who will expand access to quality, affordable health care — not rip it away.",[],16450,18,0.6705,Positive
"To everyone who is scared, hurting, and wondering what's going to happen next: I want you to know I see you. I hear… https://t.co/V2mfy2geDv",[],7386,24,-0.6486,Negative
Our planet cannot take four more years of Donald Trump. https://t.co/0Wrl9URSxF,[],15393,11,0.0,Neutral
"The American people are tough, resilient, and always full of hope. There’s not a single thing we can't do if we do it together.",[],11214,24,0.34,Positive
It's clear Donald Trump will stop at nothing to tear down Obamacare and rip health care away from millions. We cann… https://t.co/KApsNuIKZx,[],4309,22,0.5574,Positive
"It's pretty simple: If we want to save people's jobs and save people's lives, we need more testing — and we need it… https://t.co/z5Gst2wvRg",[],12190,24,0.872,Positive
This is yet another attempt to distract from this Administration's failure to lead an effective response to COVID-1… https://t.co/Hyiq2X02Hm,[],8273,19,-0.34,Negative
"It's worth repeating that this weekend, President Trump admitted he directed his administration to slow down corona… https://t.co/kLqjsXBGaA",[],30620,18,0.3182,Positive
"To Ashley, and all the health care workers on the front lines of this fight, thank you. You are American heroes. https://t.co/B6UCR5xmhc",[],3792,22,0.7184,Positive
"Tomorrow, President @BarackObama and I are hosting a virtual grassroots fundraiser. We’ll be answering some of your… https://t.co/4u6ZfYtW7L",[],7179,18,0.0,Neutral
The strength of the LGBTQ+ community has always been rooted in the ability to find hope in spite of setbacks. If we… https://t.co/Xw7PgvR3GX,[],4739,23,0.6124,Positive
No one should have to choose between their paycheck and their health. That's why my plan for a safe and effective r… https://t.co/IWG11LZ2R6,[],4220,23,0.5859,Positive
"We can overcome four years of Donald Trump. But if we give him eight years in the White House, he will forever alte… https://t.co/3u6owgo9jn",[],36018,24,0.0,Neutral
From my days as a public defender to my time as Vice President — I've spent my career fighting against injustice. A… https://t.co/NmEmd6sMVc,[],9764,23,-0.7003,Negative
"Trump talks tough on Venezuela, but admires thugs and dictators like Nicolas Maduro. 

As President, I will stand w… https://t.co/FuqUXvdTAC",[],7412,20,0.7391,Positive
Trump opposed sanctioning China’s government over its atrocious human rights violations to protect his hollow trade… https://t.co/M3rr2n9h1v,[],8214,17,-0.2023,Negative
"My dad instilled a lot in me, but perhaps most important is the belief that there’s no higher calling than to be a… https://t.co/5zbB9j9hGQ",[],10862,24,-0.0414,Neutral
"I can't believe I have to say this, but we should be speeding up testing — not slowing it down. https://t.co/zuZh7DiQ9X",[],32106,21,0.0,Neutral
"It’s in some of our darkest moments of despair that we’ve made some of our greatest progress. If we stand together,… https://t.co/qbwW0YHUBc",[],14951,22,0.3612,Positive
Speed up the testing.,[],33175,4,0.0,Neutral
I've found that the way to overcome enormous tragedy in your life is to turn that grief and pain into purpose. Chri… https://t.co/PXLDOpPe15,[],5132,23,-0.9041,Negative
"This nation has always strived to serve as a beacon of hope, but Trump has made it clear that he does not believe o… https://t.co/t26q7xtwtx",[],5333,25,0.6542,Positive
Folks credit me for speaking out on marriage equality in 2012 — but I'm not the one who took a real risk. Countless… https://t.co/mMI2jyrYGj,[],4105,24,-0.2144,Negative
Donald Trump is so eager to get back to his campaign rallies that he’s willing to put people at risk and violate CD… https://t.co/rx2z8lbBv4,[],30016,24,-0.2637,Negative
The Tulsa Race Massacre is one of the worst incidents of racial violence in our history — and it has been erased fr… https://t.co/A3lzq3ViBs,[],11476,24,-0.8481,Negative
Christian Cooper’s encounter in Central Park was another wake-up call for our nation and a reminder of the work tha… https://t.co/cgzw5rkyrs,[],5828,21,0.0,Neutral
"We're months into this pandemic and still don't have proper testing, PPE, or clear nationwide guidance. Instead, Do… https://t.co/HQPK4rHAZn",[],17402,19,0.3818,Positive
I know it can be hard to keep faith that we will ever achieve that more perfect union we strive to be. But ours is… https://t.co/6X9ZAJCjWy,[],9336,26,0.4933,Positive
Donald Trump’s failure to fight the coronavirus with the same energy and focus that he uses to troll his enemies on… https://t.co/utpRLyzuMm,[],23667,22,-0.7906,Negative
I’ve said from the outset of this election that we are in a battle for the soul of this nation. Who we are. What we… https://t.co/CvYTqjHfUP,[],10670,26,-0.3818,Negative
"On June 19, 1865, in Galveston, TX, the last enslaved African Americans were finally given notice of their freedom.… https://t.co/FjRsMVVlO3",[],7581,20,-0.4019,Negative
#Juneteenth reminds us of how vulnerable our nation is to being poisoned by systems and acts of inhumanity—but it's… https://t.co/wH57aN1iM0,['Juneteenth'],7837,20,-0.6249,Negative
"Amy — from the moment you announced you were running for president in a snowstorm, it wasn't hard to see you had th… https://t.co/ZKcDq8C7Ss",[],8773,24,0.0762,Positive
"Climate change is linked to increased pregnancy risks — and heartbreakingly, Black mothers are being hit the hardes… https://t.co/bGA7ZFapXY",[],3602,19,-0.4215,Negative
To all the Dreamers who make our country better and stronger every single day: Thank you. This country needs you.… https://t.co/JkjQ1SH6cR,[],5594,21,0.7906,Positive
The decisions of the last few days should remind us all of the immense power of the Supreme Court — and the generat… https://t.co/MmcsXH5Vg8,[],9404,24,0.5574,Positive
"I'm ready on day one. After more than three years in office, why isn't Donald Trump ready? https://t.co/ksgxTsG7QK",[],4896,18,0.1002,Positive
Dreamers are Americans. Period.,[],24108,4,0.0,Neutral
"Just like Donald Trump couldn’t wish COVID-19 away in March, and just like he couldn’t tweet it away in April — he… https://t.co/tmLv8eVNn1",[],4446,23,0.7717,Positive
"Here’s my promise to you: On day one, I’ll send a bill to Congress that creates a clear roadmap to citizenship for… https://t.co/EDDEZTqMHv",[],20313,23,0.7184,Positive
It didn’t have to be this bad. But we have a president who is more interested in taking a victory lap than he is in… https://t.co/RujHiwknTI,[],6092,26,0.3457,Positive
"Thanks, Barack. You're right — and we won't stop until every Dreamer feels safe in this country. https://t.co/fVoZRhabRy",[],11615,18,0.7709,Positive
Donald Trump inherited a growing economy from President Obama and me. And just like everything else he has inherite… https://t.co/uprQHilSkP,[],14433,20,0.4939,Positive
The Supreme Court’s ruling today is a victory made possible by the courage and resilience of hundreds of thousands… https://t.co/9jwDTG18tX,[],8548,20,0.7783,Positive
Donald Trump wants to style himself a wartime president against an invisible enemy — but he has surrendered the fig… https://t.co/1esnCyc7bE,[],15281,21,-0.3071,Negative
"Vice President Pence claimed success because COVID-19 deaths are “down to” fewer than 750 a day.

That's more than… https://t.co/QGTEwzu81u",[],9818,20,0.5719,Positive
I’m proud to stand with folks across the country participating in today’s #WorkersFirst Caravan. Senate Republicans… https://t.co/WNLJIiEM9h,['WorkersFirst'],2052,17,0.4767,Positive
"If John Bolton's accounts are true, it’s not only morally repugnant, it’s a violation of Donald Trump’s sacred duty… https://t.co/feCVKwRBzV",[],24548,20,-0.1027,Negative
"Donald Trump ignored the experts, downplayed the threat COVID-19 posed, and failed to take the action necessary to… https://t.co/rovvl7O3Eb",[],8269,19,-0.8402,Negative
"Five years ago, nine good souls were ripped from this world — killed by hate and white supremacy. Today, we honor t… https://t.co/slcSDGPDXK",[],6309,23,-0.4404,Negative
"I'm in Darby, Pennsylvania, to discuss how we can make sure the country's reopening is safe, effective, and gets Am… https://t.co/BPTwz23Oi2",[],3466,21,0.8074,Positive
"The truth of our nation is that too often the color of your skin alone can endanger your life and, for far too long… https://t.co/Jy2zPYu1Jp",[],13169,25,0.0772,Positive
We need a president who chooses unity over division.,[],21821,9,0.0,Neutral
"I’ve said it before, and I’ll say it again: Donald Trump is running the most corrupt administration in modern Ameri… https://t.co/tonPceX4PB",[],19817,21,0.0,Neutral
"We have the power to write the future we want for this country. One where health care is a right, we lead the world… https://t.co/V53W316P5Z",[],8026,25,0.5423,Positive
"We can’t forget that in the middle of a global pandemic, the Trump Administration is trying to gut Obamacare and ri… https://t.co/3gjkgYLJRx",[],20515,22,-0.2263,Negative
"Systemic racism pervades every part of our society, including law enforcement — and we have to do the hard work to… https://t.co/ArbiXPMJDW",[],5579,22,-0.6705,Negative
"This virus won’t just go away because you want it to, Mr. President. It’s time for you to step up and do your job.",[],24503,24,0.0772,Positive
Los Dreamers son estadounidenses. Trump les quitó la protección que lograron con tanto esfuerzo. Esto es inaceptabl… https://t.co/QuyuNoIcJH,[],2837,18,0.0,Neutral
LGBTQ+ rights are human rights. Period.,[],31015,6,0.0,Neutral
"Folks, I’ve got some big news: Next week, I’m getting together with my friend and former boss, President… https://t.co/DaekDwqXht",[],10052,19,0.4939,Positive
"Dreamers are Americans. But Trump's ripped away the hard-won protections of DACA recipients, throwing their lives i… https://t.co/bxxXahICwl",[],5653,18,0.0,Neutral
"I wish I could say this hate began with Donald Trump and will end with him. It didn’t, and it won’t. American histo… https://t.co/aJKnGUtpZe",[],8940,24,-0.397,Negative
"I'm grateful for @PPact's support and proud to stand with them in this fight. As president, I’m going to do everyth… https://t.co/E7gsfWPME4",[],3051,22,0.7003,Positive
"Donald Trump is not responsible for COVID-19, but he does bear full responsibility for his slow, uncoordinated, bun… https://t.co/SN6AjYdM3q",[],13181,19,-0.1232,Negative
Race-neutral policies are not a sufficient response to race-based disparities. We need to tackle systemic racism he… https://t.co/Z2zJSZyG2K,[],3778,18,-0.6249,Negative
Today's decision is another step in our march toward equality for all. The Supreme Court has confirmed the simple b… https://t.co/mNTSsBv7TC,[],11532,21,0.5574,Positive
"After reports of wealthy Trump donors getting millions in relief meant for small businesses, the administration is… https://t.co/KaLgLPeeYT",[],26088,18,0.6808,Positive
"In every corner of the country, people are raising their voices and demanding justice. It gives me so much hope.

T… https://t.co/MmIY5vvnuq",[],12618,22,0.6887,Positive
"We need a president who heals — not one who fans the flames of hate.
 
We need a president who unites — not one who… https://t.co/Kntu3MSaBZ",[],16774,26,-0.5719,Negative
We’re facing some of the greatest challenges in our nation’s history — and it’s clear Donald Trump isn’t up for the… https://t.co/QUrnVNvmLg,[],16816,22,0.7964,Positive
"We have to ensure every worker called back on the job has access to regular, reliable COVID-19 testing and effectiv… https://t.co/ZOL0ZqrQOC",[],6744,21,0.3818,Positive
We need a president who will fight to further LGBTQ+ equality — not roll back the hard-won progress we've already made.,[],23201,21,0.0516,Positive
We need real policing reform — and we need it now. https://t.co/HkBvD8QsmL,[],3798,12,0.0,Neutral
Our nation is at an inflection point. We can't go back to the way things were before — we have to take a bold step… https://t.co/QCEtBaKVoq,[],11304,26,0.3818,Positive
Here's my promise to you: I will seek to heal the racial wounds that have long plagued our nation — not use them fo… https://t.co/E43vuP5Ox1,[],7712,25,0.3182,Positive
We need a national ban on chokeholds. Now.,[],23173,8,-0.5574,Negative
I’ve said from the outset of this election that we are in a battle for the soul of this nation. That is truer today… https://t.co/ptLlU3uCNS,[],16655,25,-0.0258,Neutral
"In light of Donald Trump's inhumane reversal of protections for transgender people, I want to share a conversation… https://t.co/IVUpaiRree",[],6453,19,0.3612,Positive
"On the fourth anniversary of Pulse.
In the middle of Pride month.
During a global pandemic.

Donald Trump's cruelty… https://t.co/A8pFROseJs",[],28714,20,0.34,Positive
"Two years after Trump's Singapore meeting with North Korean dictator Kim Jong Un, the U.S. and our allies are less… https://t.co/84vbTLdHE0",[],6536,21,0.0,Neutral
"Medgar Evers once said, ""freedom has never been free."" On this day in 1963, he paid the ultimate price in pursuit o… https://t.co/fD5zVRtatB",[],9844,23,0.3607,Positive
"Four years ago today, 49 lives were cut short in an act of unspeakable terrorism at Pulse nightclub. As we remember… https://t.co/pJKguBQdsZ",[],8369,22,-0.7717,Negative
"We need real policing reform, and we need it now. Congress should immediately:

- Outlaw chokeholds
- Improve overs… https://t.co/DTm51vmUKt",[],8891,20,0.4404,Positive
"Donald Trump forgot about COVID-19, but COVID-19 didn’t forget about us. 

The President couldn’t wish away the vir… https://t.co/NTKOZTSZlv",[],26494,19,0.296,Positive
Our country is crying out for leadership that Donald Trump can’t deliver. https://t.co/QHvUdgg6Io,[],26821,13,-0.4767,Negative
We need a president who chooses hope over fear.,[],24311,9,-0.0772,Negative
We can't let history repeat itself — Facebook needs to act now to stop the spread of disinformation and protect our… https://t.co/RsAcMAvNGO,[],5540,22,0.1027,Positive
"COVID-19 can affect anyone, anywhere — but it doesn't impact every community equally. Watch as Dr. Ebony Jade Hilto… https://t.co/WBboCDUQMv",[],3045,20,0.0,Neutral
"While the president was spiking the football and taking a victory lap, another 1.5 million Americans filed new unem… https://t.co/2XoZnr3YbO",[],10280,20,0.0,Neutral
We have to ensure our economic reopening is safe and strong — and builds the foundation for an economy that works f… https://t.co/Z3n0LnMpGb,[],3508,23,0.8316,Positive
"We have to make sure our economic reopening is safe, effective, and gets Americans back to work. Tune in for a roun… https://t.co/9dSLuFuVjA",[],2018,23,0.8074,Positive
"We have to make sure our economic reopening is safe, effective, and gets Americans back to work. Tune in for a roun… https://t.co/QkmZiusjDC",[],1723,23,0.8074,Positive
"With less than 150 days until Election Day, the stakes couldn't be higher. We've got to fix Facebook to protect our… https://t.co/hnao3JQesh",[],1818,22,0.3818,Positive
"So far, Facebook has failed to enact any real reforms to stop the spread of disinformation on its platform. Time is… https://t.co/cv0neNzlne",[],3571,22,-0.6705,Negative
"Folks, we saw in 2016 what can happen when social media platforms are left unchecked and allow disinformation to ru… https://t.co/X1pYQbA4UI",[],9581,21,0.2263,Positive
It's in our darkest moments that we've produced some of our greatest progress — and we have that opportunity once a… https://t.co/8QGIuIz4tn,[],13189,22,0.765,Positive
"There is systemic racism not just in our law enforcement but also in housing, education, and everything we do — and… https://t.co/4IwjC4ZWlP",[],6937,22,-0.3716,Negative
"We have to make this an era of action — starting with real police reform. No more excuses. No more delays.
 
Add yo… https://t.co/Onz0fcUA4d",[],3384,24,-0.5688,Negative
"This pandemic isn't just going to go away because you want it to, Mr. President. Step up and do your job before you… https://t.co/pKnA9suKgG",[],14669,24,0.0772,Positive
"Ignore the polls. We can't take anything for granted this November — the stakes are simply too high.
 
Register to… https://t.co/0fVfRcfK6J",[],12261,21,-0.128,Negative
Nothing about the fights we're facing will be easy. Racism has been a fixture in our society for hundreds of years.… https://t.co/d1vDIhTFDL,[],11343,22,0.015,Neutral
"Donald Trump’s hate-filled, conspiracy-laden rhetoric is inflaming the racial divides in our country—but just fixin… https://t.co/jinlIStd9u",[],7842,16,0.0,Neutral
"America was founded on the promise of equality, liberty, and justice for all. We’ve never fully lived up to that pr… https://t.co/OgSFnXWb7x",[],15835,22,0.8442,Positive
From ballot shortages and issues with machines to hours-long lines — what happened today in Georgia should enrage u… https://t.co/k0tp9an7Pj,[],18371,20,-0.6369,Negative
"Because of Donald Trump's negligence and incompetence:
 
- More than 110,000 people have died
- We have nearly 2 mi… https://t.co/Zj2byq3ev3",[],23622,21,-0.7845,Negative
Small businesses like Rafael's are the backbone of communities all across this nation. We have to do so much more t… https://t.co/Ps85MTfpfF,[],1854,22,0.3612,Positive
RT @GeorgiaDemocrat: Problems or questions related to voting in Georgia's primary election today? Just give us a call at 888-730-5816. http…,[],1545,21,-0.4019,Negative
"Let me be clear: We can't leave this moment and once again turn away and do nothing.
 
We need justice. We need action. We need reform.",[],20538,26,-0.0072,Neutral
Grief is a heavy burden to bear — and it's even harder with the eyes of the world watching. I know. But that burden… https://t.co/HCgYVHvL0v,[],14405,25,-0.4678,Negative
"My Dad used to say there's no greater sin than the abuse of power.

Whether it's an officer bloodying a peaceful pr… https://t.co/DWHd4t7enx",[],19592,23,-0.048,Neutral
13 million people who had jobs when you took office are unemployed today. https://t.co/ofW1fjXe3I,[],29917,14,0.0,Neutral
"Together, let’s make this an era of action. https://t.co/JHt3sELUCV",[],13063,9,0.0,Neutral
"This moment is a wake-up call for all of us. It's long past time we deal with systemic racism, growing economic ine… https://t.co/jsW1DtOl7A",[],4035,23,-0.5267,Negative
"Donald Trump inherited the longest economic expansion in history from the Obama-Biden Administration, but like ever… https://t.co/etG4PnvnOQ",[],22421,17,0.5023,Positive
"To everyone speaking out and peacefully demanding justice across the nation: I see you, I hear you, and I stand wit… https://t.co/SqGAYSoxT0",[],6980,22,0.7096,Positive
"At every turn, President Trump ignored the experts, downplayed the threat COVID-19 posed, and misled the American p… https://t.co/khk3EDiwMS",[],12309,19,-0.6908,Negative
"We've made incredible progress on LGBTQ+ equality, but we still have further to go. We can't rest until everyone is… https://t.co/nzCu48bGc9",[],2560,21,0.2609,Positive
"We're facing some of the greatest challenges in our history, and Donald Trump is patting himself on the back. He ju… https://t.co/2NDp2jDUkO",[],20763,22,0.6705,Positive
American history isn’t a fairytale with a guaranteed happy ending. But we have the power to write the future we wan… https://t.co/4fAoiXH7Gi,[],15286,22,0.3291,Positive
Donald Trump is the worst possible person to lead us through this moment.,[],77153,13,-0.6249,Negative
Our nation is at an inflection point. We can choose four more years of Donald Trump's poisonous rhetoric and divisi… https://t.co/Uzc9iEey50,[],9898,21,-0.5719,Negative
These disparities have plagued our nation for far too long. It’s time we rebuild our country upon more just and equ… https://t.co/lE3Tx4Ageq,[],4644,22,0.0,Neutral
We need to build an economy that rewards work — not just wealth. https://t.co/NANxlpk538,[],7305,14,0.121,Positive
"This isn’t about politics. This is about the future of our country. Grateful for your support, Secretary Powell. https://t.co/0xLPyXiIPb",[],19333,19,0.6908,Positive
"The words of a president matter. And time and time again, Donald Trump has callously used his to incite violence, s… https://t.co/MJl2VYgQfE",[],27515,22,-0.6124,Negative
We need to stand up as a nation — with the Black community and with all minority communities — and come together as… https://t.co/3iEylORXqU,[],13696,24,0.0,Neutral
I promised George Floyd's family that he wouldn’t just become another hashtag — and I intend to keep that promise.… https://t.co/GDG6EG2rij,[],23175,21,0.3612,Positive
"To all those families who are scared, and hurting, and wondering what’s going to happen next: I want you to know I… https://t.co/gXHFaD7BRr",[],7992,23,-0.6486,Negative
"Today, we honor those who answered duty’s call on June 6, 1944, on the beachheads of Normandy. We must be a living… https://t.co/5PuB7X52aE",[],10420,23,0.4939,Positive
"Today, the pain is so raw it can be hard to keep faith that justice is at hand or that we will ever achieve the mor… https://t.co/wJasyW7RgJ",[],8178,27,0.6908,Positive
"We're just 150 days out from Election Day, and the stakes have never been higher. We have to defeat Donald Trump, a… https://t.co/cws4kwHg5P",[],4750,23,-0.4588,Negative
"Donald Trump was warned, but he failed to act. Now more than 20 million Americans are out of a job and paying the p… https://t.co/xgBdaCWI65",[],11957,25,-0.7184,Negative
150 days.,[],28503,2,0.0,Neutral
"Folks, tonight we secured the 1,991 delegates needed to win the Democratic nomination. I'm going to spend every day… https://t.co/zVG1OO8qJi",[],26303,20,0.7579,Positive
"Tonight, I’m thinking of Breonna Taylor’s mother, Tamika Palmer. Today should have been her daughter's birthday. I'… https://t.co/AnDFFMrmeP",[],7895,18,0.0,Neutral
Donald Trump still doesn’t get it. He’s out there spiking the football — completely oblivious to the tens of millio… https://t.co/1tzIj8n4kL,[],7530,21,0.0,Neutral
"This #GunViolenceAwarenessDay, I am reflecting on the life of Hadiya Pendleton, whose murder inspired the… https://t.co/rRbxvj2O7c",['GunViolenceAwarenessDay'],4065,16,-0.3612,Negative
