Tweets,Hashtags,Retweets,word_count,Compound Score,Sentiment
"RT @thebradfordfile: Trump won the presidency because he is not a politician. He is a fighter for the American people.

And that is why he…",[],21539,25,0.6486,Positive
https://t.co/HUSFkHqsyC,[],72516,1,0.0,Neutral
"RT @TyCardon: Regardless who you’re pulling for, I think we can all agree that Joe Rogan would do a much better job moderating this thing t…",[],29716,26,0.6597,Positive
RT @realDonaldTrump: Rigged Election!,[],63817,4,-0.4199,Negative
https://t.co/58ssX7EfUj,[],19707,1,0.0,Neutral
"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MakeAmericaGreatAgain 
https://t.co/8m0dNPTtt6",['MakeAmericaGreatAgain'],13914,13,0.0,Neutral
https://t.co/gsFSgh2KPc,[],9547,1,0.0,Neutral
“EPA: One Trillion Trees Initiative will build on President Donald Trump’s commitment” https://t.co/qQZqgqUrSK,[],9944,13,0.0,Neutral
https://t.co/jp3tPy1X1a,[],10802,1,0.0,Neutral
https://t.co/sgXAEojqjj https://t.co/lzWOUbQ5MV,[],16065,2,0.0,Neutral
Joe Biden could not name a single Law Enforcement group that supports his candidacy!,[],48471,14,0.4199,Positive
https://t.co/EMFDxIuyJs,[],12837,1,0.0,Neutral
https://t.co/WMOXjAY8AY,[],15149,1,0.0,Neutral
https://t.co/runkw7pxyv,[],15038,1,0.0,Neutral
The American people want LAW &amp; ORDER — Joe Biden won’t even say those words!,[],40427,15,0.1511,Positive
https://t.co/LFOSsWB58M,[],10692,1,0.0,Neutral
"“The Fraternal Order of Police endorsed President Trump’s reelection, saying he has the ‘full and enthusiastic supp… https://t.co/sea99vOKam",[],13072,18,0.6369,Positive
https://t.co/73kpVWrugh,[],15786,1,0.0,Neutral
https://t.co/gF4VmXWFoK,[],8094,1,0.0,Neutral
https://t.co/LnBpKJE9yi,[],8424,1,0.0,Neutral
https://t.co/UwyDwoDQgp,[],10432,1,0.0,Neutral
https://t.co/w6Vlywaesb,[],8278,1,0.0,Neutral
https://t.co/kWxETQoUUN,[],8096,1,0.0,Neutral
https://t.co/RF65Ne3ZyL,[],7917,1,0.0,Neutral
https://t.co/5d45jekGfc,[],9042,1,0.0,Neutral
I did more in 47 months as President than Joe Biden did in 47 years! https://t.co/Qa7U3pKxtE,[],32573,16,0.0,Neutral
https://t.co/UE6Ut2saTh,[],8763,1,0.0,Neutral
"If we listened to Joe Biden on coronavirus, millions of people would have died! https://t.co/zFRTHPIWwW",[],12272,15,-0.5983,Negative
Joe wants to shut down this Country. I want to keep it OPEN!,[],50040,13,0.1511,Positive
https://t.co/PRniUgzs3E,[],8876,1,0.0,Neutral
https://t.co/p4zXjaryyQ,[],7513,1,0.0,Neutral
"RT @TeamTrump: Joe Biden refuses to answer questions on whether or not he would pack the Supreme Court

#Debates2020 https://t.co/FiOQxlg4PL",['Debates2020'],7978,20,0.5574,Positive
https://t.co/DzCU5knvnM,[],7572,1,0.0,Neutral
RT @TrumpWarRoom: FactCheck..org: “Joe Biden was wrong when he said that the Trump administration made no effort to get U.S. medical expert…,[],9069,22,-0.6486,Negative
https://t.co/9K5W3tOayt,[],10239,1,0.0,Neutral
"RT @TrumpWarRoom: The public option championed by Joe Biden will kill the private insurance plans held by millions of Americans, a fact tha…",[],5062,23,-0.5423,Negative
https://t.co/7pyBveEvkS https://t.co/DPbILlNXFY,[],5166,2,0.0,Neutral
When Joe Biden was VP...https://t.co/Ps7Qd08y6t,[],19402,5,0.0,Neutral
"RT @TrumpWarRoom: Joe Biden in 2017 on President Trump's Supreme Court nominees:

""In my view, [senators] are required to give the nominee…",[],5194,22,0.5574,Positive
"RT @TeamTrump: WATCH LIVE: First Presidential Debate #Debates2020

Text VOTE to 88022  https://t.co/ZsXuo0wpxa",['Debates2020'],5559,13,0.0,Neutral
Wow. Won’t let Poll Watchers &amp; Security into Philadelphia Voting Places. There is only one reason why. Corruption!!… https://t.co/mkWsQx48e7,[],35415,19,0.7772,Positive
Just arrived in the Great State of Ohio. Real Polls have us leading by even more than 2016. With Biden being agains… https://t.co/bV65znfZf4,[],28029,23,0.6249,Positive
RT @EricTrump: Does it shock anyone that poll watchers are being blocked and kicked out of voting locations in Philly? We are in court righ…,[],23419,25,-0.5719,Negative
https://t.co/gsFSghkmdM,[],14188,1,0.0,Neutral
"A GREAT HONOR, THANK YOU!! https://t.co/OpgQwAPPtV",[],26697,6,0.9271,Positive
"Our Great 1st Amendment, our Great 2nd Amendment, our right to worship God &amp; so much more comes down to one vote on… https://t.co/ZqD7kYgRkK",[],13168,24,0.91,Positive
"RT @BreitbartNews: Tom Fitton: Americans weren’t generally aware of Joe and Hunter Biden’s shenanigans in Ukraine, but Obama’s State Depart…",[],17588,20,0.0,Neutral
Rigged Election! https://t.co/ysYCBCyxf8,[],63817,3,-0.4199,Negative
"RT @michellemalkin: ICYMI - @stevedraz, the driving force in Minnesota state legislature on @ilhan-related investigations of campaign finan…",[],11786,18,0.0,Neutral
RT @BorisEP: MUST WATCH! Democrats #CashForBallots scheme exposed. https://t.co/MxhhjaHRKr,['CashForBallots'],9516,9,-0.1511,Negative
"RT @SallyGold: “At this point, the BOE does not know how many voters may be affected or how it will remedy the problem.”",[],7833,23,-0.1531,Negative
"RT @athomeinbklyn: And this is the smallest of the problems being reported today as the requested absentee ballots begin to arrive.

People…",[],5486,22,-0.5859,Negative
RT @JamesAGagliano: Voters across Queens have received mail-in ballots for the 2020 presidential election marked for military use despite n…,[],12061,20,0.0,Neutral
RT @thehill: New York City Board of Elections says vendor error led to voters getting mail-in ballots with return envelopes containing wron…,[],7426,22,-0.4019,Negative
RT @rtraister: We got our ballots today--great. Then I opened them. In the one addressed to me: a ballot &amp; envelope bearing the name of ano…,[],9233,26,0.0,Neutral
"Now Fake News @CNN is actually reporting that I wanted my daughter, Ivanka, to run with me as my Vice President in… https://t.co/FHICmEOaBk",[],38177,23,-0.4767,Negative
Might as well mention this because it will never be reported by the Lamestream Media! https://t.co/5qqZrr9hXz,[],32081,16,0.3382,Positive
RT @realDonaldTrump: https://t.co/FnFGjzd2er,[],8950,3,0.0,Neutral
RT @realDonaldTrump: https://t.co/h4Ft5zhcmL,[],9070,3,0.0,Neutral
RT @realDonaldTrump: https://t.co/J0tnBeIz6x,[],8933,3,0.0,Neutral
"RT @JamesOKeefeIII: BREAKING: Omar Connected Harvester SEEN Exchanging $200 for General Election Ballot.""We don't care illegal.""...""We are…",[],32317,17,-0.3875,Negative
https://t.co/jfbuPtqYz0,[],9336,1,0.0,Neutral
WOW! https://t.co/rKu2PTcxxv,[],22054,2,0.7027,Positive
https://t.co/PAw9oibHyx,[],8568,1,0.0,Neutral
https://t.co/AOmhFwjxKC,[],6175,1,0.0,Neutral
https://t.co/FnFGjzd2er,[],8950,1,0.0,Neutral
https://t.co/h4Ft5zhcmL,[],9070,1,0.0,Neutral
https://t.co/J0tnBeIz6x,[],8933,1,0.0,Neutral
"Thank you #Truckers4Trump! 
https://t.co/leBrV3wo0J",['Truckers4Trump'],21809,4,0.4199,Positive
https://t.co/fsVQbvjlnx,[],14968,1,0.0,Neutral
"RT @TeamTrump: President @realDonaldTrump on Lordstown Motors in #Ohio: The area is ""absolutely booming"" now https://t.co/BZ1Smy8mJT",['Ohio'],7729,16,0.0,Neutral
"RT @WhiteHouse: This morning, President @realDonaldTrump congratulated Lordstown Motors of Lordstown, Ohio, on their manufacturing of the 2…",[],8487,18,0.0,Neutral
"RT @GOPChairwoman: .@DonaldJTrumpJr is spot on.

@realDonaldTrump has actually created jobs, while Joe Biden has just talked about it for 5…",[],10835,21,0.25,Positive
RT @TeamTrump: President @realDonaldTrump's administration has built the most advanced testing system in the world from scratch https://t.c…,[],5402,18,0.3167,Positive
RT @GOPLeader: Republicans will rebuild the greatest economy in history. We've done it once with President @realdonaldTrump—and we will do…,[],7493,20,0.6369,Positive
The “Trump Doctrine” earns President Trump a third Nobel Peace Prize Nomination! @LouDobbs,[],35084,13,0.7959,Positive
RT @WhiteHouse: LIVE: President @realDonaldTrump gives an update on Coronavirus Testing Strategy https://t.co/Dp6FAknavO,[],7036,13,0.0,Neutral
RT @GLFOP: .@realDonaldTrump: “I’m proud to have received the first ever unanimous endorsement from the largest police union in the world—t…,[],12113,21,0.6597,Positive
https://t.co/gsFSghkmdM,[],14785,1,0.0,Neutral
"Joe Biden just announced that he will not agree to a Drug Test. Gee, I wonder why?",[],81794,17,-0.2755,Negative
".....Financial Statements, from  the time I announced I was going to run for President,  showing all properties, as… https://t.co/YEAKatL91F",[],19360,19,0.0,Neutral
".....Also, if you look at the extraordinary assets owned by me, which the Fake News hasn’t, I am extremely under le… https://t.co/XFzj3W2702",[],14707,22,-0.34,Negative
"The Fake News Media, just like Election time 2016, is bringing up my Taxes &amp; all sorts of other nonsense with illeg… https://t.co/E9UgcuLAR7",[],33361,23,-0.5106,Negative
The Ballots being returned to States cannot be accurately counted. Many things are already going very wrong!,[],36507,17,-0.5697,Negative
"RT @DavidJHarrisJr: Maybe the Clintons won't get away it after all.
https://t.co/fj6SJmfAH4",[],14346,12,0.0,Neutral
Great book! https://t.co/H6J5JLW1mF,[],11901,3,0.6588,Positive
"RT @DavidJHarrisJr: Project Veritas does it again!
https://t.co/qoFnViEEkd",[],23663,8,0.0,Neutral
"RT @stillgray: Project Veritas exposes Ilhan Omar-connected cash-for-votes ballot harvesting scheme.

https://t.co/vcyb2syHWk",[],25090,12,-0.128,Negative
"RT @SaraCarterDC: ELECTION FRAUD: Project Veritas @JamesOKeefeIII uncovers alleged ballot harvesting in Rep. Ilahn Omar’s district

Looks l…",[],33098,18,-0.6739,Negative
"RT @JamesOKeefeIII: Project Veritas uncovers ‘ballot harvesting fraud’ in Minnesota: @mirandadevine @nypost 

#BallotHarvesting 
https://t.…",['BallotHarvesting'],20870,14,0.0,Neutral
"This is totally illegal. Hope that the U.S. Attorney in Minnesota has this, and other of her many misdeeds, under s… https://t.co/xKrRfLkmz8",[],41902,22,-0.1815,Negative
FAKE NEWS!,[],37416,2,-0.5255,Negative
RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/cNOWdtlxGC,[],8925,10,0.0,Neutral
https://t.co/4JIZoFZAl4,[],30628,1,0.0,Neutral
"RT @TrumpWarRoom: WATCH: After Joe Biden's brain freezes, MSNBC anchor has to feed him a line https://t.co/pymKXjlqhf",[],16475,17,-0.0258,Neutral
https://t.co/iKDViFDlxD,[],11169,1,0.0,Neutral
https://t.co/S72PSSLwtk,[],12623,1,0.0,Neutral
"RT @realDonaldTrump: I will be strongly demanding a Drug Test of Sleepy Joe Biden prior to, or after, the Debate on Tuesday night. Naturall…",[],53776,24,0.0516,Positive
"Obamacare will be replaced with a MUCH better, and FAR cheaper, alternative if it is terminated in the Supreme Cour… https://t.co/7GLdqdPHab",[],42947,21,0.7579,Positive
WATCH THE BALLOTS!!!,[],32568,3,0.0,Neutral
"Wow, nobody realized how far Mini Mike Bloomberg went in bribing ex-prisoners to go out and vote for Sleepy Joe. He… https://t.co/Wnk9tolD6w",[],33697,22,0.5859,Positive
"YES, for many years, and hundreds of times a year. He is a Senatorial JOKE! https://t.co/Yvtt9FWzZK",[],16934,16,0.7689,Positive
"Hanoi Dick, who lied for years by saying he was a war hero in Vietnam, and was never even there (Impeach him!), sho… https://t.co/ZbxOXl3vGI",[],16908,24,-0.7574,Negative
"I will be strongly demanding a Drug Test of Sleepy Joe Biden prior to, or after, the Debate on Tuesday night. Natur… https://t.co/sjqLCuw1vg",[],53776,23,0.0516,Positive
RT @SteveDaines: Judge Barrett will defend our Montana way of life from those that want to take away our 2nd Amendment rights and destroy o…,[],7206,25,-0.4939,Negative
"RT @SenatorLankford: I supported her nomination in 2017 for the Court of Appeals, and I look forward to working through the process of advi…",[],4989,24,0.3182,Positive
RT @SenJohnBarrasso: My congratulations to Judge Barrett on her #SCOTUS nomination. I look forward to reviewing her judicial record &amp; other…,['SCOTUS'],4757,21,0.5994,Positive
RT @SenatorWicker: Amy Coney Barrett is an outstanding judge and an even better person. I commend President Trump on another exceptional pi…,[],6309,22,0.8689,Positive
"RT @JimInhofe: .@realDonaldTrump made the right choice by choosing Amy Coney Barrett to serve on the Supreme Court. Throughout her career,…",[],4954,21,0.5574,Positive
"RT @SenToddYoung: I am thrilled with @POTUS’s nomination of fellow Hoosier, Judge Amy Coney Barrett, to serve on the Supreme Court. I've co…",[],4584,23,0.7579,Positive
"RT @SenRickScott: I applaud President @realDonaldTrump’s nomination of Amy Coney Barrett to service on the U.S. Supreme Court. 

She is a b…",[],4969,22,0.765,Positive
RT @SenatorTimScott: While Senate Democrats have already shown they are more than happy to belittle her faith through baseless partisan att…,[],6786,21,0.5965,Positive
RT @SenToomey: I am pleased that President Trump has nominated Judge Amy Coney Barrett to sit on the U.S. Supreme Court.,[],8012,21,0.7579,Positive
RT @SenJohnThune: My statement on the president’s nomination of Judge Amy Coney Barrett to serve on the Supreme Court⬇️. While I look forwa…,[],4836,23,0.5574,Positive
"RT @SenKevinCramer: Excellent choice, President @realDonaldTrump.

Judge Amy Coney Barrett seems made for this moment.

She’s a brilliant l…",[],4334,19,0.8176,Positive
"RT @LindseyGrahamSC: @realDonaldTrump As the Chairman of the @senjudiciary Committee, I’m very committed to ensuring the nominee gets a cha…",[],5031,20,0.5799,Positive
"RT @SenRubioPress: Senator Rubio issued the following statement regarding the nomination of Amy Coney Barrett to the U.S. Supreme Court.

R…",[],4383,21,0.5574,Positive
RT @senatemajldr: Judge Amy Coney Barrett is an exceptionally impressive jurist and an exceedingly well-qualified nominee to the Supreme Co…,[],10744,20,0.8016,Positive
RT @SenShelby: Judge Barrett is an excellent choice and will make a great Supreme Court Justice. I will enthusiastically support her confir…,[],4641,22,0.9686,Positive
"RT @GOP: “Well, we won Pennsylvania last time and we’re going to win it by a lot more this time.” -@realDonaldTrump",[],6099,21,0.8176,Positive
"RT @GOP: “Judge Barrett is a brilliant legal mind … Most important of all, she will defend your God-given rights and freedoms.”  -@realDona…",[],7711,23,0.7501,Positive
RT @GOP: I’ve just come from the Rose Garden of the White House where I proudly nominated Judge Amy Coney Barrett to the United States Supr…,[],4729,26,0.7506,Positive
RT @GOP: “I’ll keep your jobs in Pennsylvania where they belong!” -@realDonaldTrump,[],4852,12,0.0,Neutral
RT @TeamTrump: President @realDonaldTrump highlights mail-in voter fraud https://t.co/YmtoumEYxk,[],5048,9,-0.5859,Negative
"RT @GOP: Patrick Yoes, President of the National Fraternal Order of Police to @realDonaldTrump:
 
“You sir, have never turned your back on…",[],7073,22,0.0,Neutral
"RT @TommyHicksGOP: President @realDonaldTrump is upholding his constitutional duty by swiftly nominating someone to the Supreme Court.
 
Hi…",[],3814,18,0.7003,Positive
"RT @GOPChairwoman: Judge Amy Coney Barrett is a remarkable nominee, and the Senate should confirm her without delay.
 
The RNC is investing…",[],5857,22,0.6769,Positive
"Today, it was my great honor to nominate one of our nation’s most brilliant and gifted legal minds to the Supreme C… https://t.co/vXpA0vi2uo",[],37413,23,0.9476,Positive
"RT @AmericaFirstPol: 🚨 Must-read:

""Judge Barrett’s extensive experience as a professor and litigator, record of academic success, and outs…",[],4802,19,0.5719,Positive
RT @SenTomCotton: Judge Amy Coney Barrett is one of the finest legal minds of her generation and has now proven to be a wise judge as well.…,[],5073,27,0.5574,Positive
RT @ChuckGrassley: Judge Barrett is an inspiring American+highly respected jurist She’s an excellent choice for Supreme Ct When hearings be…,[],8252,20,0.9217,Positive
RT @MarshaBlackburn: Congratulations to the Honorable Amy Coney Barrett. Judge Barrett is an outstanding jurist and a committed constitutio…,[],4671,19,0.926,Positive
RT @SenSasse: Judge Barrett is a brilliant legal thinker and will be an excellent Supreme Court Justice. https://t.co/e9NQJreV7h,[],5024,18,0.9432,Positive
"RT @LindseyGrahamSC: Judge Barrett is highly qualified in all the areas that matter – character, integrity, intellect, and judicial disposi…",[],12598,20,0.6908,Positive
"For years you had a President who apologized for America - now you have a President who is standing up for America,… https://t.co/1cJRDc7bs3",[],27063,23,0.3182,Positive
"Together, we are taking back our Country. We are returning power to YOU, the American People. With your help, your… https://t.co/OEDTWKLwa3",[],12856,21,0.4019,Positive
"In just 3 and a half years, we have secured America’s Borders, rebuilt the awesome power of the U.S. Military, obli… https://t.co/kP9VVIfnyH",[],15885,22,0.7783,Positive
"THANK YOU PENNSYLVANIA!
https://t.co/uQwRIKTPFN",[],12180,4,0.5461,Positive
https://t.co/gfRMOu2zVM,[],22169,1,0.0,Neutral
https://t.co/ofod0iw22n,[],21848,1,0.0,Neutral
https://t.co/TUReqm6LF7,[],16053,1,0.0,Neutral
"RT @DanScavino: Seems like something the FBI Director could have cleared up years ago, instead of letting this BS drag on throughout Presid…",[],21325,23,0.25,Positive
https://t.co/36VXn3Xfxk,[],12150,1,0.0,Neutral
"RT @realDonaldTrump: The ""Intelligence"" briefing on so-called ""Russian hacking"" was delayed until Friday, perhaps more time needed to build…",[],29631,19,0.296,Positive
https://t.co/RUkIAj3UCf,[],18381,1,0.0,Neutral
"Based on the strong recommendation of @SenDanSullivan and @repdonyoung of the Great State of Alaska, it is my honor… https://t.co/RjEQiA8Q3C",[],20997,20,0.8126,Positive
https://t.co/BYFcvME3nv,[],11648,1,0.0,Neutral
"THANK YOU VIRGINIA! #MAGA 
https://t.co/py3lLzBjPY",['MAGA'],18961,5,0.5461,Positive
"The Obama Administration was not out to get the facts, they were out to “get Trump”. Ken Starr...And got caught red… https://t.co/dD0uzz1SOG",[],42315,22,0.0,Neutral
"RT @DanScavino: Florida this morning, Georgia this afternoon, Washington, D.C. this evening, and now — President @realDonaldTrump departing…",[],11196,18,0.0,Neutral
https://t.co/DFvnZjg2Eh,[],14990,1,0.0,Neutral
I will NEVER let you down! https://t.co/bqh7UAYebA,[],20818,7,0.0,Neutral
A three year HOAX. A failed COUP! https://t.co/hKBrtMwsZY,[],21577,8,-0.7525,Negative
RT @BrookeSingman: NEW: FBI agent William J. Barnett made the comments during an interview on Sept. 17 at DOJ w/ Assistant U.S. Attorney fo…,[],6253,24,0.0,Neutral
"RT @joshgerstein: Just before midnight last night, Justice Department made unusual public filing airing more grievances from inside the Mue…",[],7753,20,0.1548,Positive
A great Scam against our Country! https://t.co/lVSgDxqBNp,[],12922,7,0.1759,Positive
Great! https://t.co/9JOr7kDDG7,[],15128,2,0.6588,Positive
Governor Andrew Cuomo of New York wants to put New York at the END of the Vaccine List in that he doesn’t trust the… https://t.co/d0jTAtw63V,[],30479,25,0.5106,Positive
BIG NEWS! The @Smithsonian American History Museum reopened today in our Nation’s Capital! Go visit … https://t.co/UmCagWBOXR,[],16387,17,0.0,Neutral
https://t.co/ZHqjSQ58NX,[],8909,1,0.0,Neutral
https://t.co/BP4XACWJXj,[],7690,1,0.0,Neutral
"I was honored to be back in Georgia with a truly incredible organization—BLACK VOICES FOR TRUMP, where I announced… https://t.co/6bfEI3Ieqw",[],16853,20,0.7717,Positive
"Just landed in Atlanta, Georgia. On my way now, see everyone shortly! https://t.co/RmFoqFkKE1 https://t.co/tNe3hiwCHV",[],9878,14,0.0,Neutral
"Just had a great #LatinosForTrump Roundtable in Doral, Florida. We have achieved more for Hispanic-Americans in les… https://t.co/NiwPHA0xXg",['LatinosForTrump'],16672,18,0.6249,Positive
RT @thebradfordfile: No journalist has ever asked Barack Hussein Obama to explain how the Trump campaign was spied on and General Flynn was…,[],16433,23,-0.296,Negative
RT @jsolomonReports: Breaking: Flynn case bombshell: FBI analysts bought insurance fearing they’d be sued for misconduct | Just The News ht…,[],23736,21,-0.5719,Negative
"RT @thebradfordfile: Barack Obama spied on Trump, framed Flynn, and sabotaged the their transition--but the media is lecturing Trump.",[],23361,19,0.0,Neutral
"RT @McAdooGordon: Wow &amp; I mean, wow. Jaw dropper. CIA analysts buying professional liability insurance for Flynn investigation is: wow. 

H…",[],11926,21,0.891,Positive
RT @SexCounseling: Obama should be sued for what he did to General Flynn!,[],13811,13,0.0,Neutral
"RT @RealSLokhova: In light of yesterday's document release: 
Strzok ordered Barnett to close the Flynn case but 20 minutes after closing do…",[],8108,22,0.0,Neutral
"RT @GrrrGraphics: The FBI framed Gen Flynn and Obama ordered it...PERIOD!
Bigger than Watergate! O Bama GATE GATE!  #ALLROADS lead to.... h…",['ALLROADS'],11739,22,0.0,Neutral
RT @MichaelCoudrey: Good morning to everyone except Judge Sullivan and the corrupt FBI agents that tried to prosecute General Flynn under f…,[],10361,22,0.0516,Positive
RT @LeeSmithDC: FBI whistleblower: Bureau’s #2 Andrew McCabe was running phony Flynn investigation.  https://t.co/c8wP0FRNFF,[],7607,14,0.0,Neutral
"RT @TomFitton: BREAKING: FBI Agent On Mueller Teams Admits @RealDonaldTrump, Flynn, Investigations Were A Crock! Crossfire Hurricane was ba…",[],13879,19,0.3595,Positive
"RT @HeyTammyBruce: Exactly this. Reading the @FoxNews story earlier re Barnett, immediately thought  Dems believed having Flynn unresolved…",[],8195,18,0.0,Neutral
"RT @DailyCaller: ‘This Is A Nightmare’: FBI Employees Had Concerns About Flynn Probe, Records Show https://t.co/7LyO7cZJbR",[],6389,16,0.0,Neutral
"RT @SaraCarterDC: INSURANCE POLICY? #FBI analysts investigating #Flynn purchased liability insurance

Just more evidence that proves this w…","['FBI', 'Flynn']",9640,18,-0.2023,Negative
RT @MZHemingway: Judge Sullivan and the DC Court of Appeals are turning out to be the unintentional heroes of the Flynn saga. In their unse…,[],22021,25,0.5106,Positive
"RT @DanScavino: “FBI official on Mueller team said Flynn prosecution had 'get Trump' attitude, collusion probe was 'not there’” https://t.c…",[],8527,20,-0.4939,Negative
"RT @NRA: .@NRA members fight harder than any other group to protect the Constitution against politicians like Biden, Harris, Pelosi and Sch…",[],6523,22,0.3612,Positive
"RT @NRA_Rifleman: A man defended himself with a firearm when he was approached by two armed men at a car wash in Roseville, Mich., on the e…",[],4547,27,0.0,Neutral
"RT @NRA: If elected, Biden will destroy the Second Amendment.

Stand and fight! Visit https://t.co/qzaxYdegFm to DONATE TODAY and your dona…",[],4630,21,-0.75,Negative
"RT @NRA: To NRA haters – let this be a lesson NEVER to doubt the fighting spirit of NRA’s millions of members.

Biden will destroy #2A (bel…",['2A'],4505,27,-0.7499,Negative
"RT @NRA: NEWS: NRA raised more in August than any month of 2016, as @JoeBiden-@realDonaldTrump showdown nears https://t.co/dtxwvJx6QK",[],3701,18,0.0,Neutral
RT @NRA: Visit https://t.co/qzaxYdegFm to DONATE TODAY and your donation will be DOUBLED! https://t.co/dtxwvJx6QK,[],2988,14,0.0,Neutral
RT @FoxNews: https://t.co/DAhORVd7cQ,[],3748,3,0.0,Neutral
"RT @NRA: BIDEN TRIFECTA

🚨 Put confiscation-promising @BetoORourke in charge of our 2nd Amendment &amp; implement gun control.

🚨 ""Redistribute…",[],4526,20,-0.34,Negative
"RT @NRA: So let's get this straight...

@JoeBiden wants to take our guns, ""redistribute"" police funding, and his VP pick and staffers work…",[],5572,23,0.2789,Positive
RT @NRA: Hey @JoeBiden: You will NEVER take our guns.,[],13551,10,0.0,Neutral
"RT @DonaldJTrumpJr: It's clear that If Biden wins the WH, Dems will immediately move to pack the courts to increase their political power.…",[],24321,23,0.8225,Positive
RT @NRA: Biden has said he disagrees with SCOTUS decision declaring the Second Amendment protects the individual right to owning a firearm.…,[],4665,22,0.0,Neutral
"RT @NRA: Biden will implement a $200 tax on semi-autos and magazines that can hold more than ten rounds. 

Calculate your Biden Gun Tax her…",[],4216,25,-0.34,Negative
"RT @NRA: @realDonaldTrump
✅ Transforming the federal judiciary by nominating pro-Second Amendment judges
✅ Protected our right to self-defe…",[],3671,19,0.4404,Positive
"RT @NRA_Rifleman: The burglary began around 2:00 p.m. in the afternoon, when the robber broke into the house through the back door. Once in…",[],3217,24,-0.7506,Negative
"RT @NRA: Leftists &amp; the media claim Biden &amp; Beto are not a threat to our guns.

Biden has promised gun bans and to put Beto in charge of th…",[],4380,30,0.4359,Positive
RT @NRA: “Gun sales in major swing states up nearly 80% this year...” @FoxNews https://t.co/7yJfm2H3Dw,[],4620,15,0.0,Neutral
RT @NRA: NEVER underestimate the silent majority.,[],12392,7,0.2235,Positive
RT @DLoesch: Holy wow,[],5723,4,0.5859,Positive
"RINO Governor Charlie Baker of Massachusetts is unsuccessfully trying to defend Mail In Ballots, when there is frau… https://t.co/IEinjnTaUw",[],20933,19,-0.4019,Negative
Working hard in New Mexico. I built the Wall (security) and will totally protect your Second Amendment (The Dems wa… https://t.co/9vDsGduYHp,[],10752,21,0.5984,Positive
"RT @HeyTammyBruce: ""[The 2 GOP members] of the North Carolina State Board of Elections abruptly resigned... they felt misled by the state a…",[],4952,23,-0.25,Negative
RT @ArthurSchwartz: Is this what democrats and the media mean by “peaceful transition of power?” This was an attack on our democracy orches…,[],6420,23,-0.4767,Negative
RT @HeyTammyBruce: 😐 Husband of Sen. Dianne Feinstein Admits Helping Well-Connected Applicants to University of California: ‘No One Ever To…,[],10170,20,0.5267,Positive
"RT @HeyTammyBruce: ""Leftist group plans a massively nasty campaign against Trump's nominee."" Expect to be able control and manipulate Democ…",[],3709,20,-0.5574,Negative
RT @AndrewCMcCarthy: This report by @MZHemingway &amp; @seanmdav  is remarkable ... the texts are just ... Jeez ... https://t.co/U7ateLMkEL,[],7035,19,0.5574,Positive
RT @RichValdes: Where’s Hunter?👇🏽 https://t.co/wSipYgCGBC,[],5380,5,0.0,Neutral
"RT @BBCBreaking: Kim Jong-un has apologised for killing of South Korean official, South says, in highly unusual move for North Korea
https:…",[],6312,22,-0.6124,Negative
One of the worst polls in 2016 was the @FoxNews Poll. They were so ridiculously wrong. Fox said they were going to… https://t.co/O6vpc3jsEP,[],19388,23,-0.8908,Negative
"RT @realDonaldTrump: THANK YOU FLORIDA! #MAGA 
https://t.co/gsFSghkmdM https://t.co/jwksiCOm1H",['MAGA'],20753,8,0.5461,Positive
RT @IvankaTrump: The Great American Comeback is powered by American workers like those VP Pence and I met today at Midwest Manufacturing in…,[],9280,23,0.765,Positive
"THANK YOU FLORIDA! #MAGA 
https://t.co/gsFSghkmdM https://t.co/jwksiCOm1H",['MAGA'],20753,6,0.5461,Positive
Democrats are Rigging our 2020 Election! https://t.co/1FwrJiuSNY,[],29715,7,0.0,Neutral
"I was thrilled to be back in my home state of FLORIDA with thousands of loyal, hardworking American Patriots in Jac… https://t.co/SyW7SuBZEv",[],18351,22,0.7184,Positive
"GREAT NEWS! PAC- 12 football is back this Fall! Congrats to the players, their families, the coaches, and the unive… https://t.co/uZJkWdY6nC",[],9655,21,0.8695,Positive
RT @SenJohnThune: Interesting that the minority leader conveniently left out what he was objecting to… A Senate hearing on election securit…,[],6562,21,0.4019,Positive
"RT @SenKevinCramer: Supreme Court vacancies are an important issue to the people I serve.

They mattered in 2018 when North Dakotans electe…",[],4329,22,0.6597,Positive
"RT @GrassleyPress: #ICYMI in the National Review → “History Is on the Side of Republicans Filling a Supreme Court Vacancy in 2020.”
https:/…",['ICYMI'],4591,23,0.5574,Positive
RT @RandPaul: Kelley and I are praying for the swift recovery of the 2 police officers shot last night in Louisville.  When will Democrat m…,[],7139,25,0.5106,Positive
"RT @SenateGOP: In 2016, Americans elected @realdonaldtrump to the White House.

In 2018, Americans elected Republicans to hold the Senate M…",[],4340,21,0.0,Neutral
"RT @SenateGOP: History (and the Constitution) are on our side:

We're going to vote.

#FillTheSeat https://t.co/tl4SOs26fj",['FillTheSeat'],4501,16,0.0,Neutral
Thank you. United We Stand! https://t.co/nVm2mqRVlT,[],10772,6,0.68,Positive
"RT @SenateGOP: Dem Supreme Court playbook:

1. Reckless horror stories

2. Character assassinations

3. Unhinged temper tantrums

GOP Supre…",[],5745,19,-0.8957,Negative
